Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code_postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordX_origine;coordY_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0941257F;Ecole élémentaire Paul Langevin;Ecole;Public;1 rue Paul Langevin;;94120 FONTENAY SOUS BOIS;94120;94033;Fontenay-sous-Bois;094;24;11;0;1;;;;0171335833;;;ce.0941257F@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940033000169;;48.85506675730285, 2.4775835292505612;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;661667.5;6861796.6;EPSG:2154;Circonscription d'inspection du 1er degré de Fontenay-sous-Bois;48.85506675730285;2.4775835292505612;Numéro de rue;1971-06-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941296Y;;;0940931B;;;;
0941259H;Ecole élémentaire Gustave Courbet;Ecole;Public;8 rue du Président Allende;;94250 GENTILLY;94250;94037;Gentilly;094;24;11;0;1;;;;0149865352;;;ce.0941259H@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940037100072;;48.81204137009444, 2.347277537448059;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;652066.9;6857083.8;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.81204137009444;2.347277537448059;Numéro de rue;1971-05-28;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941099J;;;0940928Y;;;;
0941264N;Ecole maternelle Henri Wallon;Ecole;Public;3 rue Louise du Pierry;;94450 LIMEIL BREVANNES;94450;94044;Limeil-Brévannes;094;24;11;1;0;;;;0156864463;;;ce.0941264N@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940044700096;;48.74897805559209, 2.479016287079108;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;661694.8;6850000.2;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.74897805559209;2.479016287079108;Numéro de rue;1971-06-02;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941603G;;;0941397H;;;;
0941273Y;Ecole élémentaire les Bruyères;Ecole;Public;24 boulevard de la Liberté;;94370 SUCY EN BRIE;94370;94071;Sucy-en-Brie;094;24;11;0;1;;;;0149829250;;;ce.0941273Y@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940071000097;;48.75933408419489, 2.5495869779380436;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;666890.0;6851119.7;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.75933408419489;2.5495869779380436;Numéro de rue;1971-05-28;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940748C;;;0941460B;;;;
0941316V;Ecole élémentaire Jean Macé;Ecole;Public;12 rue Fernand Forest;;94110 ARCUEIL;94110;94003;Arcueil;094;24;11;0;1;;;;0145478222;;;ce.0941316V@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940003300128;;48.79919391101964, 2.3386720341723177;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;651423.0;6855660.6;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.79919391101964;2.3386720341723177;Rue;1972-05-31;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941971G;;;0940928Y;;;;
0941317W;Ecole élémentaire Aristide Briand B;Ecole;Public;2 place Aristide Briand;;94220 CHARENTON LE PONT;94220;94018;Charenton-le-Pont;094;24;11;0;1;;;;0146764432;;;ce.0941317W@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940018100067;;48.82220468008349, 2.413643163992749;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656948.8;6858175.6;EPSG:2154;Circonscription d'inspection du 1er degré d'Alfortville;48.82220468008349;2.413643163992749;Numéro de rue;1972-05-29;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941353K;;;0940934E;;;;
0941321A;Ecole élémentaire Raspail;Ecole;Public;44 avenue Georges Clemenceau;;94700 MAISONS ALFORT;94700;94046;Maisons-Alfort;094;24;11;0;1;;;;0143536710;;;ce.0941321A@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940046200046;;48.808739903462346, 2.4435238957225662;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659132.1;6856662.6;EPSG:2154;Circonscription d'inspection du 1er degré de Maisons-Alfort;48.808739903462346;2.4435238957225662;Numéro de rue;1972-05-31;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941596Z;;;0941537K;;;;
0941327G;Ecole élémentaire Cité Verte;Ecole;Public;1 avenue de la Cité verte;;94370 SUCY EN BRIE;94370;94071;Sucy-en-Brie;094;24;11;0;1;;;;0149829361;;;ce.0941327G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940071000170;;48.771923666157, 2.524890527717213;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;665083.0;6852530.1;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.771923666157;2.524890527717213;Numéro de rue;1972-05-31;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940617K;;;0941460B;;;;
0941335R;Ecole maternelle Rosa Luxemburg;Ecole;Public;59 avenue de Valenton;;94450 LIMEIL BREVANNES;94450;94044;Limeil-Brévannes;094;24;11;1;0;;;;0145992778;;;ce.0941335R@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940044700047;;48.74287279928496, 2.5007125695723014;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;663285.7;6849311.1;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.74287279928496;2.5007125695723014;Numéro de rue;1972-10-23;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941603G;;;0941397H;;;;
0941336S;Ecole maternelle Gournay;Ecole;Public;Chemin de Gournay;;94510 LA QUEUE EN BRIE;94510;94060;La Queue-en-Brie;094;24;11;1;0;;;;0145762778;;;ce.0941336S@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940060300045;;48.791761843638334, 2.5853383069166194;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;669537.0;6854710.8;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.791761843638334;2.5853383069166194;Rue;1972-10-23;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941410X;;;0941460B;;;;
0941339V;Ecole élémentaire Jean Jaurès;Ecole;Public;35 rue Raspail;;94460 VALENTON;94460;94074;Valenton;094;24;11;0;1;;;;0156320536;;;ce.0941339V@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940074400062;;48.765358126151675, 2.4467782025297056;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659337.3;6851837.5;EPSG:2154;Circonscription d'inspection du 1er degré de Bonneuil-sur-Marne;48.765358126151675;2.4467782025297056;Numéro de rue;1972-10-04;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941052H;;;0941980S;;;;
0941367A;Ecole maternelle Henri Wallon 2;Ecole;Public;1 rue Henri Wallon;;94120 FONTENAY SOUS BOIS;94120;94033;Fontenay-sous-Bois;094;24;11;1;0;;;;0171335364;;;ce.0941367A@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940033000268;;48.85735433656517, 2.479775361681812;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;661830.0;6862049.9;EPSG:2154;Circonscription d'inspection du 1er degré de Fontenay-sous-Bois;48.85735433656517;2.479775361681812;Numéro de rue;1973-06-14;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941296Y;;;0940931B;;;;
0941375J;Ecole élémentaire Eugenie Cotton;Ecole;Public;500 rue de Bernau;;94500 CHAMPIGNY SUR MARNE;94500;94017;Champigny-sur-Marne;094;24;11;0;1;;;;0141774151;;;ce.0941375J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940017300031;;48.81696114464144, 2.5205539054085193;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;664794.7;6857539.6;EPSG:2154;Circonscription d'inspection du 1er degré de Champigny-sur-Marne 1;48.81696114464144;2.5205539054085193;Numéro de rue;1973-06-18;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941015T;;;0940923T;;;;
0941377L;Ecole élémentaire Aristide Briand A;Ecole;Public;2 place Aristide Briand;;94220 CHARENTON LE PONT;94220;94018;Charenton-le-Pont;094;24;11;0;1;;;;0146764431;;;ce.0941377L@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940018100059;;48.82220468008349, 2.413643163992749;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656948.8;6858175.6;EPSG:2154;Circonscription d'inspection du 1er degré d'Alfortville;48.82220468008349;2.413643163992749;Numéro de rue;1973-06-18;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941353K;;;0940934E;;;;
0941380P;Ecole élémentaire Savignat;Ecole;Public;2 allée de la Côte d'Or;;94000 CRETEIL;94000;94028;Créteil;094;24;11;0;1;;;;0145130551;;;ce.0941380P@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940028000455;;48.775998760988365, 2.47215614311869;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;661210.5;6853007.8;EPSG:2154;Circonscription d'inspection du 1er degré de Créteil 2;48.775998760988365;2.47215614311869;Numéro de rue;1973-06-18;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940003T;;;0941330K;;;;
0941388Y;Ecole élémentaire Jules Verne;Ecole;Public;9 avenue de la Commune de Paris;;94400 VITRY SUR SEINE;94400;94081;Vitry-sur-Seine;094;24;11;0;1;;;;0147183973;;;ce.0941388Y@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940081900450;;48.782406297094155, 2.391790620374535;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;655310.3;6853762.7;EPSG:2154;Circonscription d'inspection du 1er degré de Vitry-sur-Seine 2;48.782406297094155;2.391790620374535;Numéro de rue;1973-06-18;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941224V;;;0941461C;;;;
0941396G;Ecole maternelle les Châtaigniers;Ecole;Public;37 avenue des Châtaigniers;;94470 BOISSY ST LEGER;94470;94004;Boissy-Saint-Léger;094;24;11;1;0;;;;0145691783;;;ce.0941396G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940004100048;;48.75266573366486, 2.539192764494545;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;666121.6;6850382.7;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.75266573366486;2.539192764494545;Rue;1973-09-26;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941478W;;;0941397H;;;;
0941443H;Ecole maternelle Clément Ader;Ecole;Public;18 rue Clément Ader;;94430 CHENNEVIERES SUR MARNE;94430;94019;Chennevières-sur-Marne;094;24;11;1;0;;;;0145766503;;;ce.0941443H@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940019900051;;48.80034779216124, 2.553024445415359;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;667168.5;6855678.4;EPSG:2154;Circonscription d'inspection du 1er degré de Champigny-sur-Marne 2;48.80034779216124;2.553024445415359;Numéro de rue;1975-08-28;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940787V;;;0940924U;;;;
0941445K;Ecole maternelle Alain Gerbault;Ecole;Public;1 rue Charles Gounod;;94000 CRETEIL;94000;94028;Créteil;094;24;11;1;0;;;;0145172292;;;ce.0941445K@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940028000166;;48.78460293467398, 2.4509104307309078;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659655.9;6853975.1;EPSG:2154;Circonscription d'inspection du 1er degré de Créteil 1;48.78460293467398;2.4509104307309078;Numéro de rue;1975-08-28;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940003T;;;0940926W;;;;
0941494N;Ecole maternelle Jacques Prévert;Ecole;Public;59 avenue de Valenton;;94450 LIMEIL BREVANNES;94450;94044;Limeil-Brévannes;094;24;11;1;0;;;;0145692294;;;ce.0941494N@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940044700021;;48.74287279928496, 2.5007125695723014;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;663285.7;6849311.1;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.74287279928496;2.5007125695723014;Numéro de rue;1976-04-27;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941603G;;;0941397H;;;;
0941496R;Ecole maternelle Eugénie Cotton;Ecole;Public;47 rue Maurice Coutant;;94200 IVRY SUR SEINE;94200;94041;Ivry-sur-Seine;094;24;11;1;0;;;;0149602616;;;ce.0941496R@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940041300049;;48.804682600078614, 2.3823212025100844;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;654633.9;6856244.9;EPSG:2154;Circonscription d'inspection du 1er degré d'Ivry-sur-Seine;48.804682600078614;2.3823212025100844;Numéro de rue;1976-04-27;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941601E;;;0940930A;;;;
0941513J;Ecole maternelle Pauline Kergomard;Ecole;Public;32 bis allée des Clématites;;94510 LA QUEUE EN BRIE;94510;94060;La Queue-en-Brie;094;24;11;1;0;;;;0149626226;;;ce.0941513J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940060300029;;48.79376259411679, 2.5625266842650856;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;667862.4;6854942.3;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.79376259411679;2.5625266842650856;Numéro de rue;1976-09-23;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941410X;;;0941460B;;;;
0941539M;Ecole maternelle Fontaine de Villiers;Ecole;Public;1 avenue du Fort;;94370 SUCY EN BRIE;94370;94071;Sucy-en-Brie;094;24;11;1;0;;;;0145903299;;;ce.0941539M@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940071000196;;48.76762671496659, 2.5325176300114065;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;665640.7;6852049.0;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.76762671496659;2.5325176300114065;Numéro de rue;1977-01-04;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940748C;;;0941460B;;;;
0941545U;Ecole maternelle la Maréchale;Ecole;Public;206 avenue de la Maréchale;;94420 LE PLESSIS TREVISE;94420;94059;Le Plessis-Trévise;094;24;11;1;0;;;;0183904622;;;ce.0941545U@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940059500100;;48.80837366136751, 2.5836117484299956;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;669419.9;6856558.5;EPSG:2154;Circonscription d'inspection du 1er degré de Villiers-sur-Marne;48.80837366136751;2.5836117484299956;Numéro de rue;1977-02-08;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941221S;;;0942138N;;;;
0941547W;Ecole maternelle Georges Pompidou;Ecole;Public;16 rue Georges Gaume;;94700 MAISONS ALFORT;94700;94046;Maisons-Alfort;094;24;11;1;0;;;;0145184252;;;ce.0941547W@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940046200087;;48.80045847973871, 2.441427112177651;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;658971.6;6855742.9;EPSG:2154;Circonscription d'inspection du 1er degré de Maisons-Alfort;48.80045847973871;2.441427112177651;Numéro de rue;1977-02-08;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941596Z;;;0941537K;;;;
0941608M;Ecole élémentaire Paul Langevin;Ecole;Public;97 rue Paul Armangot;;94400 VITRY SUR SEINE;94400;94081;Vitry-sur-Seine;094;24;11;0;1;;;;0143911562;;;ce.0941608M@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940081900054;;48.77621142859572, 2.375971074880594;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;654142.5;6853083.0;EPSG:2154;Circonscription d'inspection du 1er degré de Vitry-sur-Seine 1;48.77621142859572;2.375971074880594;Numéro de rue;1977-04-20;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941294W;;;0940936G;;;;
0941625F;Ecole maternelle Victor Hugo;Ecole;Public;Allée Jacques Prévert;;94250 GENTILLY;94250;94037;Gentilly;094;24;11;1;0;;;;0149699596;;;ce.0941625F@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940037100130;;48.81509001168013, 2.3550155209507273;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;652637.9;6857418.1;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.81509001168013;2.3550155209507273;Rue;1978-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941099J;;;0940928Y;;;;
0941626G;Ecole maternelle Réveillon;Ecole;Public;2 impasse du Mont Ezard;;94440 VILLECRESNES;94440;94075;Villecresnes;094;24;11;1;0;;;;0145693551;;;ce.0941626G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940075100034;;48.72232972884353, 2.5384924412514125;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;666050.4;6847010.2;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.72232972884353;2.5384924412514125;Numéro de rue;1978-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0942187S;;;0941397H;;;;
0941627H;Ecole maternelle les Buissons;Ecole;Public;2 rue des Bruyères;;94440 MAROLLES EN BRIE;94440;94048;Marolles-en-Brie;094;24;11;1;0;;;;0145950065;;;ce.0941627H@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940048800033;;48.73639165902681, 2.5541469715667255;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;667210.8;6848567.0;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.73639165902681;2.5541469715667255;Rue;1978-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941782B;;;0941460B;;;;
0941818R;Ecole maternelle Joseph Clouet;Ecole;Public;11 rue Georges Huchon;;94300 VINCENNES;94300;94080;Vincennes;094;24;11;1;0;;;;0143654298;;;ce.0941818R@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940080100201;;48.84782962602068, 2.421648193667609;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;657557.4;6861020.5;EPSG:2154;Circonscription d'inspection du 1er degré de Vincennes;48.84782962602068;2.421648193667609;Numéro de rue;1983-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941598B;;;0940935F;;;;
0941840P;Ecole maternelle Jeanine Le Cleach;Ecole;Public;20 place des Bouleaux;;94000 CRETEIL;94000;94028;Créteil;094;24;11;1;0;;;;0142074134;;;ce.0941840P@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940028000489;;48.80195463688235, 2.4551703162647045;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659982.2;6855902.2;EPSG:2154;Circonscription d'inspection du 1er degré de Créteil 2;48.80195463688235;2.4551703162647045;Numéro de rue;1984-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940100Y;;;0941330K;;;;
0941881J;Ecole maternelle Eugène Delacroix;Ecole;Public;27 bis rue du Maréchal Leclerc;;94410 ST MAURICE;94410;94069;Saint-Maurice;094;24;11;1;0;;;;0145188187;;;ce.0941881J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940069400077;;48.81843018303688, 2.422736959877537;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;657613.4;6857751.0;EPSG:2154;Circonscription d'inspection du 1er degré de Maisons-Alfort;48.81843018303688;2.422736959877537;Numéro de rue;1987-09-03;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941597A;;;0941537K;;;;
0941894Y;Ecole maternelle la Ferme de Monsieur;Ecole;Public;Allée Robert de Dreux;;94520 MANDRES LES ROSES;94520;94047;Mandres-les-Roses;094;24;11;1;0;;;;0145989842;;;ce.0941894Y@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940047000049;;48.703527625398905, 2.5415230668913256;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;666261.2;6844918.5;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.703527625398905;2.5415230668913256;Rue;1988-09-06;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0942187S;;;0941460B;;;;
0941902G;Ecole primaire Hautes Bruyères;Ecole;Public;18 avenue des Hautes Bruyères;;94800 VILLEJUIF;94800;94076;Villejuif;094;24;11;1;1;;;;0147267164;;;ce.0941902G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940076900333;;48.79007159300369, 2.351531167019941;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;652359.2;6854638.5;EPSG:2154;Circonscription d'inspection du 1er degré de Villejuif;48.79007159300369;2.351531167019941;Numéro de rue;1989-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941039U;;;0940920P;;;;
0941945D;Ecole maternelle la Source;Ecole;Public;Square des Griffons;;94000 CRETEIL;94000;94028;Créteil;094;24;11;1;0;;;;0149560105;;;ce.0941945D@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940028000547;;48.77206363253372, 2.4604298909181157;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;660345.8;6852576.1;EPSG:2154;Circonscription d'inspection du 1er degré de Créteil 2;48.77206363253372;2.4604298909181157;Rue;1992-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0942127B;;;0941330K;;;;
0941946E;Ecole maternelle Jean Zay;Ecole;Public;8 allée Mozart;;94190 VILLENEUVE ST GEORGES;94190;94078;Villeneuve-Saint-Georges;094;24;11;1;0;;;;0143894188;;;ce.0941946E@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940078500248;;48.74784068180283, 2.4553228421995392;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659951.9;6849885.5;EPSG:2154;Circonscription d'inspection du 1er degré de Villeneuve-Saint-Georges;48.74784068180283;2.4553228421995392;Numéro de rue;1992-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940749D;;;0940933D;;;;
0942037D;Ecole primaire Louis Daguerre;Ecole;Public;25 rue Louis Daguerre;;94360 BRY SUR MARNE;94360;94015;Bry-sur-Marne;094;24;11;1;1;;;;0148813360;;;ce.0942037D@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940015700091;;48.83328638657213, 2.520331554553862;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;664789.4;6859354.9;EPSG:2154;Circonscription d'inspection du 1er degré de Villiers-sur-Marne;48.83328638657213;2.520331554553862;Numéro de rue;1996-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941014S;;;0942138N;;;;
0942039F;Ecole élémentaire publique Guy Moquet;Ecole;Public;33 rue Guy Môquet;;94130 NOGENT SUR MARNE;94130;94052;Nogent-sur-Marne;094;24;11;0;1;;;;0188296545;;;ce.0942039F@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940052000124;;48.83987760637969, 2.482742877638063;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;662035.0;6860105.2;EPSG:2154;Circonscription d'inspection du 1er degré de Nogent-sur-Marne;48.83987760637969;2.482742877638063;Numéro de rue;1996-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940319L;;;0942241A;;;;
0942081B;Ecole élémentaire Irène Joliot-Curie;Ecole;Public;15 bis rue du Docteur Calmette;;94310 ORLY;94310;94054;Orly;094;24;11;0;1;;;;0148902467;;;ce.0942081B@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP+;;21940054600251;;48.748067325676224, 2.409348153452372;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656571.8;6849935.0;EPSG:2154;Circonscription d'inspection  du 1er degre d'Orly;48.748067325676224;2.409348153452372;Numéro de rue;1997-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941044Z;;;0942396U;;;;
